itemId	category	name	iconId	imagePath
8601	Goods	Map: Weeping Peninsula	262	
8602	Goods	Map: Limgrave, East	263	
8603	Goods	Map: Liurnia, East	266	
8604	Goods	Map: Liurnia, North	265	
8605	Goods	Map: Liurnia, West	264	
8606	Goods	Map: Altus Plateau	268	
8607	Goods	Map: Leyndell, Royal Capital	269	
8608	Goods	Map: Mt. Gelmir	267	
8609	Goods	Map: Caelid	271	
8610	Goods	Map: Dragonbarrow	270	
8611	Goods	Map: Mountaintops of the Giants, West	273	
8612	Goods	Map: Mountaintops of the Giants, East	279	
8613	Goods	Map: Ainsel River	275	
8614	Goods	Map: Lake of Rot	274	
8615	Goods	Map: Siofra River	276	
8616	Goods	Map: Mohgwyn Palace	277	
8617	Goods	Map: Deeproot Depths	278	
8618	Goods	Map: Consecrated Snowfield	272	
8660	Goods	Mirage Riddle	3084	
8700	Goods	Note: Hidden Cave	298	
8701	Goods	Note: Imp Shades	291	
8702	Goods	Note: Flask of Wondrous Physick	288	
8703	Goods	Note: Stonedigger Trolls	291	
8704	Goods	Note: Walking Mausoleum	298	
8705	Goods	Note: Unseen Assassins	291	
8706	Goods	Note: Great Coffins	294	
8707	Goods	Note: Flame Chariots	291	
8708	Goods	Note: Demi-human Mobs	291	
8709	Goods	Note: Land Squirts	291	
8710	Goods	Note: Gravity's Advantage	290	
8711	Goods	Note: Revenants	292	
8712	Goods	Note: Waypoint Ruins	288	
8713	Goods	Note: Gateway	298	
8714	Goods	Note: Miquella's Needle	289	
8715	Goods	Note: Frenzied Flame Village	292	
8716	Goods	Note: The Lord of Frenzied Flame	298	
8717	Goods	Note: Below the Capital	294	
8750	Goods	Note: Hidden Cave	0	
8751	Goods	Note: Imp Shades	0	
8752	Goods	Note: Flask of Wondrous Physick	0	
8753	Goods	Note: Stonedigger Trolls	0	
8754	Goods	Note: Walking Mausoleum	0	
8755	Goods	Note: Unseen Assassins	0	
8756	Goods	Note: Great Coffins	0	
8757	Goods	Note: Flame Chariots	0	
8758	Goods	Note: Demi-human Mobs	0	
8759	Goods	Note: Land Squirts	0	
8760	Goods	Note: Gravity's Advantage	0	
8761	Goods	Note: Revenants	0	
8762	Goods	Note: Waypoint Ruins	0	
8763	Goods	Note: Gateway	0	
8765	Goods	Note: Frenzied Flame Village	0	
8767	Goods	Note: Below the Capital	0	
8850	Goods	Conspectus Scroll	310	
8851	Goods	Royal House Scroll	311	
8855	Goods	Fire Monks' Prayerbook	315	
8856	Goods	Giant's Prayerbook	316	
8857	Goods	Godskin Prayerbook	317	
8858	Goods	Two Fingers' Prayerbook	318	
8859	Goods	Assassin's Prayerbook	319	
8860	Goods	Erdtree Prayerbook	320	
8861	Goods	Erdtree Codex	321	
8862	Goods	Golden Order Principia	322	
8863	Goods	Golden Order Principles	323	
8864	Goods	Dragon Cult Prayerbook	324	
8865	Goods	Ancient Dragon Prayerbook	325	
8866	Goods	Academy Scroll	310	
8910	Goods	Pidia's Bell Bearing	3142	
8911	Goods	Seluvis's Bell Bearing	3146	
8912	Goods	Patches' Bell Bearing	3142	
8913	Goods	Sellen's Bell Bearing	3143	
8915	Goods	D's Bell Bearing	3144	
8916	Goods	Bernahl's Bell Bearing	3145	
8917	Goods	Miriel's Bell Bearing	3144	
8918	Goods	Gostoc's Bell Bearing	3142	
8919	Goods	Thops's Bell Bearing	3143	
8920	Goods	Kalé's Bell Bearing	3142	
8921	Goods	Nomadic Merchant's Bell Bearing [1]	3142	
8922	Goods	Nomadic Merchant's Bell Bearing [2]	3142	
8923	Goods	Nomadic Merchant's Bell Bearing [3]	3142	
8924	Goods	Nomadic Merchant's Bell Bearing [4]	3142	
8925	Goods	Nomadic Merchant's Bell Bearing [5]	3142	
8926	Goods	Isolated Merchant's Bell Bearing [1]	3142	
8927	Goods	Isolated Merchant's Bell Bearing [2]	3142	
8928	Goods	Nomadic Merchant's Bell Bearing [6]	3142	
8929	Goods	Hermit Merchant's Bell Bearing [1]	3142	
8930	Goods	Nomadic Merchant's Bell Bearing [7]	3142	
8931	Goods	Nomadic Merchant's Bell Bearing [8]	3142	
8932	Goods	Nomadic Merchant's Bell Bearing [9]	3142	
8933	Goods	Nomadic Merchant's Bell Bearing [10]	3142	
8934	Goods	Nomadic Merchant's Bell Bearing [11]	3142	
8935	Goods	Isolated Merchant's Bell Bearing [3]	3142	
8936	Goods	Hermit Merchant's Bell Bearing [2]	3142	
8937	Goods	Abandoned Merchant's Bell Bearing	3142	
8938	Goods	Hermit Merchant's Bell Bearing [3]	3142	
8939	Goods	Imprisoned Merchant's Bell Bearing	3142	
8940	Goods	Iji's Bell Bearing	3145	
8941	Goods	Rogier's Bell Bearing	3145	
8942	Goods	Blackguard's Bell Bearing	3142	
8943	Goods	Corhyn's Bell Bearing	3144	
8944	Goods	Gowry's Bell Bearing	3143	
8945	Goods	Bone Peddler's Bell Bearing	3142	
8946	Goods	Meat Peddler's Bell Bearing	3142	
8947	Goods	Medicine Peddler's Bell Bearing	3142	
8948	Goods	Gravity Stone Peddler's Bell Bearing	3142	
8951	Goods	Smithing-Stone Miner's Bell Bearing [1]	3142	
8952	Goods	Smithing-Stone Miner's Bell Bearing [2]	3142	
8953	Goods	Smithing-Stone Miner's Bell Bearing [3]	3142	
8954	Goods	Smithing-Stone Miner's Bell Bearing [4]	3142	
8955	Goods	Somberstone Miner's Bell Bearing [1]	3142	
8956	Goods	Somberstone Miner's Bell Bearing [2]	3142	
8957	Goods	Somberstone Miner's Bell Bearing [3]	3142	
8958	Goods	Somberstone Miner's Bell Bearing [4]	3142	
8959	Goods	Somberstone Miner's Bell Bearing [5]	3142	
8960	Goods	Glovewort Picker's Bell Bearing [1]	3142	
8961	Goods	Glovewort Picker's Bell Bearing [2]	3142	
8962	Goods	Glovewort Picker's Bell Bearing [3]	3142	
8963	Goods	Ghost-Glovewort Picker's Bell Bearing [1]	3142	
8964	Goods	Ghost-Glovewort Picker's Bell Bearing [2]	3142	
8965	Goods	Ghost-Glovewort Picker's Bell Bearing [3]	3142	
8970	Goods	Iron Whetblade	3020	
8971	Goods	Red-Hot Whetblade	3021	
8972	Goods	Sanctified Whetblade	3022	
8973	Goods	Glintstone Whetblade	3023	
8974	Goods	Black Whetblade	3024	
8975	Goods	Unalloyed Gold Needle	3231	
8976	Goods	Unalloyed Gold Needle	3232	
8977	Goods	Valkyrie's Prosthesis	3233	
8978	Goods	Sellia's Secret	3234	
8979	Goods	Beast Eye	637	
8980	Goods	Weathered Dagger	3222	
9000	Goods	Bow	7000	
9001	Goods	Polite Bow	7001	
9002	Goods	My Thanks	7002	
9003	Goods	Curtsy	7003	
9004	Goods	Reverential Bow	7004	
9005	Goods	My Lord	7005	
9006	Goods	Warm Welcome	7006	
9007	Goods	Wave	7007	
9008	Goods	Casual Greeting	7008	
9009	Goods	Strength!	7009	
9010	Goods	As You Wish	7010	
9011	Goods	Point Forwards	7011	
9012	Goods	Point Upwards	7012	
9013	Goods	Point Downwards	7013	
9014	Goods	Beckon	7014	
9015	Goods	Wait!	7015	
9016	Goods	Calm Down!	7016	
9017	Goods	Nod In Thought	7017	
9018	Goods	Extreme Repentance	7018	
9019	Goods	Grovel For Mercy	7019	
9020	Goods	Rallying Cry	7020	
9021	Goods	Heartening Cry	7021	
9022	Goods	By My Sword	7022	
9023	Goods	Hoslow's Oath	7023	
9024	Goods	Fire Spur Me	7024	
9026	Goods	Bravo!	7026	
9027	Goods	Jump for Joy	7027	
9028	Goods	Triumphant Delight	7028	
9029	Goods	Fancy Spin	7029	
9030	Goods	Finger Snap	7030	
9031	Goods	Dejection	7031	
9032	Goods	Patches' Crouch	7032	
9033	Goods	Crossed Legs	7033	
9034	Goods	Rest	7034	
9035	Goods	Sitting Sideways	7035	
9036	Goods	Dozing Cross-Legged	7036	
9037	Goods	Spread Out	7037	
9039	Goods	Balled Up	7039	
9040	Goods	What Do You Want?	7040	
9041	Goods	Prayer	7041	
9042	Goods	Desperate Prayer	7042	
9043	Goods	Rapture	7043	
9045	Goods	Erudition	7046	
9046	Goods	Outer Order	7047	
9047	Goods	Inner Order	7048	
9048	Goods	Golden Order Totality	7049	
9049	Goods	The Ring	7050	
9050	Goods	The Ring	7050	
9100	Goods	About Sites of Grace	3300	
9101	Goods	About Sorceries and Incantations	3301	
9102	Goods	About Bows	3303	
9103	Goods	About Crouching	3304	
9104	Goods	About Stance-Breaking	3305	
9105	Goods	About Stakes of Marika	3307	
9106	Goods	About Guard Counters	3306	
9107	Goods	About the Map	3308	
9108	Goods	About Guidance of Grace	3309	
9109	Goods	About Horseback Riding	3310	
9110	Goods	About Death	3311	
9111	Goods	About Summoning Spirits	3313	
9112	Goods	About Guarding	3302	
9113	Goods	About Item Crafting	3314	
9115	Goods	About Flask of Wondrous Physick	3315	
9116	Goods	About Adding Skills	3316	
9117	Goods	About Birdseye Telescopes	3317	
9118	Goods	About Spiritspring Jumping	3318	
9119	Goods	About Vanquishing Enemy Groups	3319	
9120	Goods	About Teardrop Scarabs	3320	
9121	Goods	About Summoning Other Players	3321	
9122	Goods	About Cooperative Multiplayer	3322	
9123	Goods	About Competitive Multiplayer	3323	
9124	Goods	About Invasion Multiplayer	3324	
9125	Goods	About Hunter Multiplayer	3325	
9126	Goods	About Summoning Pools	3326	
9127	Goods	About Monument Icon	3327	
9128	Goods	About Requesting Help from Hunters	3328	
9129	Goods	About Skills	3329	
9130	Goods	About Fast Travel to Sites of Grace	3330	
9131	Goods	About Strengthening Armaments	3331	
9132	Goods	About Roundtable Hold	3332	
9134	Goods	About Materials	3335	
9135	Goods	About Containers	3336	
9136	Goods	About Adding Affinities	3337	
9137	Goods	About Pouches	3338	
9138	Goods	About Dodging	3340	
9140	Goods	About Wielding Armaments	3342	
9141	Goods	About Great Runes	3341	
9142	Goods	About the Cave of Knowledge	3343	
9150	Goods	About Duels	3344	
9151	Goods	About United Combat and Combat Ordeals	3345	
9152	Goods	About Combat with Spirit Ashes	3346	
9153	Goods	About Marika's Effigy at the Roundtable	3347	
9195	Goods	About Multiplayer	3334	
9300	Goods	Nomadic Warrior's Cookbook [1]	3119	
9301	Goods	Nomadic Warrior's Cookbook [3]	3119	
9302	Goods	Nomadic Warrior's Cookbook [6]	3119	
9303	Goods	Nomadic Warrior's Cookbook [10]	3119	
9304	Goods	Fugitive Warrior's Recipe [5]	3119	
9305	Goods	Nomadic Warrior's Cookbook [7]	3119	
9306	Goods	Nomadic Warrior's Cookbook [12]	3119	
9307	Goods	Nomadic Warrior's Cookbook [19]	3119	
9308	Goods	Nomadic Warrior's Cookbook [13]	3119	
9309	Goods	Nomadic Warrior's Cookbook [23]	3119	
9310	Goods	Nomadic Warrior's Cookbook [17]	3119	
9311	Goods	Nomadic Warrior's Cookbook [2]	3119	
9312	Goods	Nomadic Warrior's Cookbook [21]	3119	
9313	Goods	Missionary's Cookbook [6]	3122	
9320	Goods	Armorer's Cookbook [1]	3120	
9321	Goods	Armorer's Cookbook [2]	3120	
9322	Goods	Nomadic Warrior's Cookbook [11]	3119	
9323	Goods	Nomadic Warrior's Cookbook [20]	3119	
9324	Goods	Armorer's Cookbook (5)	3120	
9325	Goods	Armorer's Cookbook [7]	3120	
9326	Goods	Armorer's Cookbook [4]	3120	
9327	Goods	Nomadic Warrior's Cookbook [18]	3119	
9328	Goods	Armorer's Cookbook [3]	3120	
9329	Goods	Nomadic Warrior's Cookbook [16]	3119	
9330	Goods	Armorer's Cookbook [6]	3120	
9331	Goods	Armorer's Cookbook [5]	3120	
9340	Goods	Glintstone Craftsman's Cookbook [4]	3121	
9341	Goods	Glintstone Craftsman's Cookbook [1]	3121	
9342	Goods	Glintstone Craftsman's Cookbook [5]	3121	
9343	Goods	Nomadic Warrior's Cookbook [9]	3119	
9344	Goods	Glintstone Craftsman's Cookbook [8]	3121	
9345	Goods	Glintstone Craftsman's Cookbook [2]	3121	
9346	Goods	Glintstone Craftsman's Cookbook [6]	3121	
9347	Goods	Glintstone Craftsman's Cookbook [7]	3121	
9348	Goods	Glintstone Craftsman's Cookbook [3]	3121	
9360	Goods	Missionary's Cookbook [2]	3122	
9361	Goods	Missionary's Cookbook [1]	3122	
9362	Goods	Missionary's Cookbook (3)	0	
9363	Goods	Missionary's Cookbook [5]	3122	
9364	Goods	Missionary's Cookbook [4]	3122	
9365	Goods	Missionary's Cookbook [3]	3122	
9380	Goods	Nomadic Warrior's Cookbook [4]	3119	
9381	Goods	Perfumer's Cookbook (1)	0	
9382	Goods	Perfumer's Cookbook (2)	0	
9383	Goods	Nomadic Warrior's Cookbook [5]	3119	
9384	Goods	Perfumer's Cookbook [1]	3123	
9385	Goods	Perfumer's Cookbook [2]	3123	
9386	Goods	Perfumer's Cookbook [3]	3123	
9387	Goods	Nomadic Warrior's Cookbook [14]	3119	
9388	Goods	Nomadic Warrior's Cookbook [8]	3119	
9389	Goods	Nomadic Warrior's Cookbook [22]	3119	
9390	Goods	Nomadic Warrior's Cookbook [15]	3119	
9391	Goods	Nomadic Warrior's Cookbook [24]	3119	
9392	Goods	Perfumer's Cookbook [4]	3123	
9393	Goods	Perfumer's Cookbook (13)	0	
9400	Goods	Ancient Dragon Apostle's Cookbook [1]	3124	
9401	Goods	Ancient Dragon Apostle's Cookbook [2]	3124	
9402	Goods	Ancient Dragon Apostle's Cookbook [4]	3124	
9403	Goods	Ancient Dragon Apostle's Cookbook [3]	3124	
9420	Goods	Fevor's Cookbook [1]	3125	
9421	Goods	Fevor's Cookbook [3]	3125	
9422	Goods	Fevor's Cookbook [2]	3125	
9423	Goods	Missionary's Cookbook [7]	3122	
9440	Goods	Frenzied's Cookbook [1]	3126	
9441	Goods	Frenzied's Cookbook [2]	3126	
9500	Goods	Cracked Pot	504	
9501	Goods	Ritual Pot	3010	
9510	Goods	Perfume Bottle	443	
10000	Goods	Glass Shard	382	
10010	Goods	Golden Seed	383	
10020	Goods	Sacred Tear	384	
10030	Goods	Memory Stone	553	
10040	Goods	Talisman Pouch	554	
10060	Goods	Dragon Heart	3230	
10070	Goods	Lost Ashes of War	3223	
10080	Goods	Great Rune of the Unborn	3202	
10100	Goods	Smithing Stone [1]	2000	
10101	Goods	Smithing Stone [2]	2001	
10102	Goods	Smithing Stone [3]	2002	
10103	Goods	Smithing Stone [4]	2003	
10104	Goods	Smithing Stone [5]	2004	
10105	Goods	Smithing Stone [6]	2005	
10106	Goods	Smithing Stone [7]	2006	
10107	Goods	Smithing Stone [8]	2007	
10140	Goods	Ancient Dragon Smithing Stone	2008	
10160	Goods	Somber Smithing Stone [1]	2010	
10161	Goods	Somber Smithing Stone [2]	2011	
10162	Goods	Somber Smithing Stone [3]	2012	
10163	Goods	Somber Smithing Stone [4]	2013	
10164	Goods	Somber Smithing Stone [5]	2014	
10165	Goods	Somber Smithing Stone [6]	2015	
10166	Goods	Somber Smithing Stone [7]	2016	
10167	Goods	Somber Smithing Stone [8]	2017	
10168	Goods	Somber Ancient Dragon Smithing Stone	2018	
10200	Goods	Somber Smithing Stone [9]	2020	
10300	Armor	Legs	1100	
10900	Goods	Grave Glovewort [1]	2100	
10901	Goods	Grave Glovewort [2]	2101	
10902	Goods	Grave Glovewort [3]	2102	
10903	Goods	Grave Glovewort [4]	2103	
10904	Goods	Grave Glovewort [5]	2104	
10905	Goods	Grave Glovewort [6]	2105	
10906	Goods	Grave Glovewort [7]	2106	
10907	Goods	Grave Glovewort [8]	2107	
10908	Goods	Grave Glovewort [9]	2108	
10909	Goods	Great Grave Glovewort	2109	
10910	Goods	Ghost Glovewort [1]	2110	
10911	Goods	Ghost Glovewort [2]	2111	
10912	Goods	Ghost Glovewort [3]	2112	
10913	Goods	Ghost Glovewort [4]	2113	
10914	Goods	Ghost Glovewort [5]	2114	
10915	Goods	Ghost Glovewort [6]	2115	
10916	Goods	Ghost Glovewort [7]	2116	
10917	Goods	Ghost Glovewort [8]	2117	
10918	Goods	Ghost Glovewort [9]	2118	
10919	Goods	Great Ghost Glovewort	2119	
11000	Goods	Crimsonspill Crystal Tear	400	
11001	Goods	Greenspill Crystal Tear	401	
11002	Goods	Crimson Crystal Tear	402	
11003	Goods	Crimson Crystal Tear	403	
11004	Goods	Cerulean Crystal Tear	404	
11005	Goods	Cerulean Crystal Tear	405	
11006	Goods	Speckled Hardtear	406	
11007	Goods	Crimson Bubbletear	407	
11008	Goods	Opaline Bubbletear	408	
11009	Goods	Crimsonburst Crystal Tear	409	
11010	Goods	Greenburst Crystal Tear	410	
11011	Goods	Opaline Hardtear	411	
11012	Goods	Winged Crystal Tear	412	
11013	Goods	Thorny Cracked Tear	413	
11014	Goods	Spiked Cracked Tear	414	
11015	Goods	Windy Crystal Tear	415	
11016	Goods	Ruptured Crystal Tear	416	
11017	Goods	Ruptured Crystal Tear	417	
11018	Goods	Leaden Hardtear	418	
11019	Goods	Twiggy Cracked Tear	419	
11020	Goods	Crimsonwhorl Bubbletear	420	
11021	Goods	Strength-knot Crystal Tear	421	
11022	Goods	Dexterity-knot Crystal Tear	422	
11023	Goods	Intelligence-knot Crystal Tear	423	
11024	Goods	Faith-knot Crystal Tear	424	
11025	Goods	Cerulean Hidden Tear	425	
11026	Goods	Stonebarb Cracked Tear	426	
11027	Goods	Purifying Crystal Tear	427	
11028	Goods	Flame-Shrouding Cracked Tear	428	
11029	Goods	Magic-Shrouding Cracked Tear	429	
11030	Goods	Lightning-Shrouding Cracked Tear	430	
11031	Goods	Holy-Shrouding Cracked Tear	431	
15000	Goods	Sliver of Meat	506	
15010	Goods	Beast Liver	507	
15020	Goods	Lump of Flesh	508	
15030	Goods	Beast Blood	509	
15040	Goods	Old Fang	510	
15050	Goods	Budding Horn	511	
15060	Goods	Flight Pinion	512	
15080	Goods	Four-Toed Fowl Foot	514	
15090	Goods	Turtle Neck Meat	515	
15100	Goods	Human Bone Shard	516	
15110	Goods	Great Dragonfly Head	517	
15120	Goods	Slumbering Egg	518	
15130	Goods	Crab Eggs	519	
15140	Goods	Land Octopus Ovary	520	
15150	Goods	Miranda Powder	521	
15160	Goods	Strip of White Flesh	522	
15340	Goods	Thin Beast Bones	540	
15341	Goods	Hefty Beast Bone	1020	
15400	Goods	String	505	
15410	Goods	Living Jar Shard	1026	
15420	Goods	Albinauric Bloodclot	1029	
15430	Goods	Stormhawk Feather	1047	
20650	Goods	Poisonbloom	1013	
20651	Goods	Trina's Lily	1014	
20652	Goods	Fulgurbloom	1031	
20653	Goods	Miquella's Lily	1039	
20654	Goods	Grave Violet	1033	
20660	Goods	Faded Erdleaf Flower	1003	
20680	Goods	Erdleaf Flower	526	
20681	Goods	Altus Bloom	1001	
20682	Goods	Fire Blossom	1006	
20683	Goods	Golden Sunflower	1021	
20685	Goods	Tarnished Golden Sunflower	1044	
20690	Goods	Herba	533	
20691	Goods	Arteria Leaf	1042	
20710	Goods	Dewkissed Herba	1008	
20720	Goods	Rowa Fruit	531	
20721	Goods	Golden Rowa	532	
20722	Goods	Rimed Rowa	1005	
20723	Goods	Bloodrose	1028	
20740	Goods	Eye of Yelough	1025	
20750	Goods	Crystal Bud	1000	
20751	Goods	Rimed Crystal Bud	1007	
20753	Goods	Sacramental Bud	1016	
20760	Goods	Mushroom	1024	
20761	Goods	Melted Mushroom	1009	
20770	Goods	Toxic Mushroom	1004	
20775	Goods	Root Resin	542	
20780	Goods	Cracked Crystal	541	
20795	Goods	Sanctuary Stone	1038	
20800	Goods	Nascent Butterfly	1043	
20801	Goods	Aeonian Butterfly	1015	
20802	Goods	Smoldering Butterfly	1034	
20810	Goods	Silver Firefly	1018	
20811	Goods	Gold Firefly	1019	
20812	Goods	Glintstone Firefly	1045	
20820	Goods	Golden Centipede	1030	
20825	Goods	Silver Tear Husk	1037	
20830	Goods	Gold-Tinged Excrement	538	
20831	Goods	Blood-Tainted Excrement	539	
20840	Goods	Cave Moss	1022	
20841	Goods	Budding Cave Moss	1023	
20842	Goods	Crystal Cave Moss	1032	
20845	Goods	Yellow Ember	1046	
20850	Goods	Volcanic Stone	1002	
20852	Goods	Formic Rock	1017	
20855	Goods	Gravel Stone	1027	
40000	Armor	Iron Helmet	13000	
40100	Armor	Scale Armor	13001	
40200	Armor	Iron Gauntlets	13002	
40300	Armor	Leather Trousers	13003	
50000	Armor	Kaiden Helm	13010	
50100	Armor	Kaiden Armor	13011	
50200	Goods	NPC Flask of Crimson Tears (Empty)	15	
50201	Goods	NPC Flask of Crimson Tears	16	
50202	Goods	NPC Flask of Crimson Tears (Empty)	15	
50203	Goods	NPC Flask of Crimson Tears	16	
50300	Armor	Kaiden Trousers	13013	
60000	Armor	Drake Knight Helm	13020	
60100	Armor	Drake Knight Armor	13021	
60200	Armor	Drake Knight Gauntlets	13022	
60300	Armor	Drake Knight Greaves	13023	
61000	Armor	Drake Knight Helm (Altered)	13030	
61100	Armor	Drake Knight Armor (Altered)	13031	
80000	Armor	Scaled Helm	13040	
80100	Armor	Scaled Armor	13041	
80200	Armor	Scaled Gauntlets	13042	
80300	Armor	Scaled Greaves	13043	
81100	Armor	Scaled Armor (Altered)	13051	
90000	Armor	Perfumer Hood	13060	
90100	Armor	Perfumer Robe	13061	
90200	Armor	Perfumer Gloves	13062	
90300	Armor	Perfumer Sarong	13063	
91100	Armor	Perfumer Robe (Altered)	13065	
100000	Armor	Traveler's Hat	13070	
100100	Armor	Perfumer's Traveling Garb	13071	
100200	Armor	Traveler's Gloves	13072	
100300	Armor	Traveler's Slops	13073	
101100	Armor	Perfumer's Traveling Garb (Altered)	13081	
110000	Weapons	Unarmed	0	
120000	Armor	Alberich's Pointed Hat	13090	
120100	Armor	Alberich's Robe	13091	
120200	Armor	Alberich's Bracers	13092	
120300	Armor	Alberich's Trousers	13093	
121000	Armor	Alberich's Pointed Hat (Altered)	13100	
121100	Armor	Alberich's Robe (Altered)	13101	
130000	Armor	Spellblade's Pointed Hat	13110	
130100	Armor	Spellblade's Traveling Attire	13111	
130200	Armor	Spellblade's Gloves	13112	
130300	Armor	Spellblade's Trousers	13113	
131100	Armor	Spellblade's Traveling Attire (Altered)	13121	
140000	Armor	Bull-Goat Helm	13130	
140100	Armor	Bull-Goat Armor	13131	
140200	Armor	Bull-Goat Gauntlets	13132	
140300	Armor	Bull-Goat Greaves	13133	
150000	Armor	Iron Kasa	13140	
150100	Armor	Ronin's Armor	13141	
150200	Armor	Ronin's Gauntlets	13142	
150300	Armor	Ronin's Greaves	13143	
151100	Armor	Ronin's Armor (Altered)	13151	
160000	Armor	Guilty Hood	13160	
160100	Armor	Cloth Garb	13161	
160300	Armor	Cloth Trousers	13163	
170000	Armor	Black Wolf Mask	13170	
170100	Armor	Blaidd's Armor	13171	
170200	Armor	Blaidd's Gauntlets	13172	
170300	Armor	Blaidd's Greaves	13173	
171000	Weapons	Bone Dart	0	
171100	Armor	Blaidd's Armor (Altered)	13181	
172000	Weapons	Poisonbone Dart	0	
173000	Weapons	Kukri	0	
174000	Weapons	Crystal Dart	0	
175000	Weapons	Fan Daggers	0	
176000	Weapons	Ruin Fragment	0	
180000	Armor	Black Knife Hood	13190	
180100	Armor	Black Knife Armor	13191	
180200	Armor	Black Knife Gauntlets	13192	
180300	Armor	Black Knife Greaves	13193	
181100	Armor	Black Knife Armor (Altered)	13201	
183000	Weapons	Explosive Stone	0	
183100	Weapons	Explosive Stone Clump	0	
184000	Weapons	Poisoned Stone	0	
184100	Weapons	Poisoned Stone Clump	0	
190000	Armor	Exile Hood	13210	
190100	Armor	Exile Armor	13211	
190200	Armor	Exile Gauntlets	13212	
190300	Armor	Exile Greaves	13213	
200000	Goods	Black Knife Tiche	113	
200001	Goods	Black Knife Tiche +1	113	
200002	Goods	Black Knife Tiche +2	113	
