paramId	name	behaviorVariationId	normalChangeTexChrId	hp	stamina	itemLotIdEnemy	teamType	lockCameraParamId	soundBankId	retargetReferenceChrId
30101140	Banished Knight	30100	-1	448	100	301000400	6	-1	-1	-1
30101172	Banished Knight	30100	-1	448	100	301000400	6	-1	-1	-1
30101200	Banished Knight	30100	-1	640	100	301000500	6	-1	-1	-1
30101234	Banished Knight (Leyndell)	30100	-1	640	100	301000500	6	-1	-1	-1
30101400	Mausoleum Banished Knight	30100	-1	477	100	301000300	6	-1	-1	-1
30101451	Mausoleum Banished Knight	30100	-1	477	100	301000300	6	-1	-1	-1
30101500	Mausoleum Banished Knight	30100	-1	448	100	301000400	6	-1	-1	-1
30101600	Mausoleum Banished Knight	30100	-1	640	100	301000500	6	-1	-1	-1
30101651	Mausoleum Banished Knight	30100	-1	640	100	301000500	6	-1	-1	-1
30102000	Banished Knight	30100	-1	477	100	301000600	6	-1	-1	-1
30102014	Banished Knight (Stormveil Castle)	30100	-1	477	100	301000600	6	-1	-1	-1
30102034	Banished Knight (Leyndell)	30100	-1	477	100	301000600	6	-1	-1	-1
30102100	Banished Knight	30100	-1	448	100	301000700	6	-1	-1	-1
30102134	Banished Knight (Leyndell)	30100	-1	448	100	301000700	6	-1	-1	-1
30102172	Banished Knight	30100	-1	448	100	301000700	6	-1	-1	-1
30102200	Banished Knight	30100	-1	640	100	301000800	6	-1	-1	-1
30102234	Banished Knight (Leyndell)	30100	-1	640	100	301000800	6	-1	-1	-1
30102400	Mausoleum Banished Knight	30100	-1	477	100	301000600	6	-1	-1	-1
30102451	Mausoleum Banished Knight	30100	-1	477	100	301000600	6	-1	-1	-1
30102500	Mausoleum Banished Knight	30100	-1	448	100	301000700	6	-1	-1	-1
30102507	Mausoleum Banished Knight	30100	-1	448	100	301000710	6	-1	-1	-1
30102600	Mausoleum Banished Knight	30100	-1	640	100	301000800	6	-1	-1	-1
30102651	Mausoleum Banished Knight	30100	-1	640	100	301000800	6	-1	-1	-1
30106000	Banished Knight	30100	-1	477	100	-1	6	3015	-1	-1
30106051	Banished Knight (Niall Boss)	30100	-1	477	100	-1	6	3015	-1	-1
30107000	Banished Knight	30100	-1	477	100	-1	6	3015	-1	-1
30107051	Banished Knight (Niall Boss)	30100	-1	477	100	-1	6	3015	-1	-1
30108000	Banished Knight	30100	-1	477	100	-1	6	3015	-1	-1
30200000	Large Exile Soldier	30200	3000	192	50	302000000	6	-1	3000	3000
30200014	Large Exile Soldier	30200	3000	192	50	302014000	6	-1	3000	3000
30200034	Large Exile Soldier (Leyndell)	30200	3000	192	50	302000000	6	-1	3000	3000
30200100	Mausoleum Large Exile Soldier	30200	3000	192	50	302000000	6	-1	3000	3000
30200151	Mausoleum Large Exile Soldier	30200	3000	192	50	302051000	6	-1	3000	3000
30208000	Large Exile Soldier	30200	3000	192	50	-1	6	-1	3000	3000
30208040	Large Exile Soldier (Boss)	30200	3000	192	50	-1	51	-1	3000	3000
30500000	Commander	30500	-1	2834	50	305000000	6	3050	-1	-1
30500051	Commander Niall	30500	-1	2834	50	-1	6	3050	-1	-1
30500100	Commander	30500	-1	2834	50	305000000	6	3050	-1	-1
30500140	Commander O'Neil	30500	-1	2834	50	-1	51	3050	-1	-1
30509999	Commander	30500	-1	2834	50	305000000	6	3050	-1	-1
30600000	Giant Skeleton	30600	-1	671	50	306000000	6	-1	3060	-1
30600020	Giant Skeleton	30600	-1	671	50	306000000	6	-1	3060	-1
30600030	Giant Skeleton	30600	-1	671	50	306000000	6	-1	3060	-1
30600040	Giant Skeleton	30600	-1	671	50	306000000	6	-1	3060	-1
30600050	Giant Skeleton	30600	-1	671	50	306000000	6	-1	3060	-1
30601000	Giant Skeleton	30600	-1	613	50	306000100	6	-1	3060	-1
30601020	Giant Skeleton	30600	-1	613	50	306000100	6	-1	3060	-1
30601030	Giant Skeleton	30600	-1	613	50	306000100	6	-1	3060	-1
30601040	Giant Skeleton	30600	-1	613	50	306000100	6	-1	3060	-1
30601050	Giant Skeleton	30600	-1	613	50	306000100	6	-1	3060	-1
30610000	Giant Beast Skeleton	30610	3060	671	50	305000000	6	-1	3060	3060
30610072	Giant Beast Skeleton	30610	3060	671	50	305000000	6	-1	3060	3060
30611000	Giant Beast Skeleton	30610	3060	613	50	305000100	6	-1	3060	3060
30611072	Giant Beast Skeleton	30610	3060	613	50	305000100	6	-1	3060	3060
30700000	Dominula Celebrant	30700	-1	162	50	307000000	6	-1	3070	-1
30700030	Dominula Celebrant	30700	-1	162	50	307000000	6	-1	3070	-1
30700032	Dominula Celebrant	30700	-1	162	50	307000000	6	-1	3070	-1
30701000	Dominula Celebrant	30700	-1	162	50	307000100	6	-1	3070	-1
30701030	Dominula Celebrant	30700	-1	162	50	307000100	6	-1	3070	-1
30701032	Dominula Celebrant	30700	-1	162	50	307000100	6	-1	3070	-1
30702000	Dominula Celebrant	30700	-1	233	50	307000200	6	-1	3070	-1
30702030	Dominula Celebrant	30700	-1	233	50	307000200	6	-1	3070	-1
30703000	Dominula Celebrant	30700	-1	233	50	307000300	6	-1	3070	-1
30703030	Dominula Celebrant	30700	-1	233	50	307000300	6	-1	3070	-1
30704000	Dominula Celebrant	30700	-1	233	50	307000400	6	-1	3070	-1
30704030	Dominula Celebrant	30700	-1	233	50	307000400	6	-1	3070	-1
30800000	Imp	30800	-1	172	50	308000000	6	-1	3080	-1
30800007	Imp	30800	-1	172	50	308000010	6	-1	3080	-1
30800010	Imp	30800	-1	172	50	308000010	6	-1	3080	-1
30800012	Imp	30800	-1	172	50	308000010	6	-1	3080	-1
30800020	Imp	30800	-1	172	50	308000020	6	-1	3080	-1
30800030	Imp	30800	-1	172	50	308000040	6	-1	3080	-1
30800032	Imp	30800	-1	172	50	308000040	6	-1	3080	-1
30800033	Imp	30800	-1	172	50	308000040	6	-1	3080	-1
30800034	Imp (Leyndell)	30800	-1	172	50	308000040	6	-1	3080	-1
30800035	Imp	30800	-1	172	50	308000040	6	-1	3080	-1
30800040	Imp	30800	-1	172	50	308000030	6	-1	3080	-1
30800042	Imp	30800	-1	172	50	308000030	6	-1	3080	-1
30800050	Imp	30800	-1	172	50	308000050	6	-1	3080	-1
30800052	Imp	30800	-1	172	50	308000050	6	-1	3080	-1
30800100	Imp	30800	-1	172	50	308000010	6	-1	3080	-1
30800110	Imp	30800	-1	172	50	308000010	6	-1	3080	-1
30800830	Imp	30800	-1	172	50	308000040	6	-1	3080	-1
30800852	Imp	30800	-1	172	50	308000050	6	-1	3080	-1
30800912	Imp (Boss)	30800	-1	172	50	-1	6	-1	3080	-1
30801000	Imp	30800	-1	172	50	308000100	6	-1	3080	-1
30801010	Imp	30800	-1	172	50	308000110	6	-1	3080	-1
30801012	Imp	30800	-1	172	50	308000110	6	-1	3080	-1
30801020	Imp	30800	-1	172	50	308000120	6	-1	3080	-1
30801032	Imp	30800	-1	172	50	308000140	6	-1	3080	-1
30801033	Imp	30800	-1	172	50	308000140	6	-1	3080	-1
30801034	Imp (Leyndell)	30800	-1	172	50	308000140	6	-1	3080	-1
30801035	Imp	30800	-1	172	50	308000140	6	-1	3080	-1
30801040	Imp	30800	-1	172	50	308000130	6	-1	3080	-1
30801042	Imp	30800	-1	172	50	308000130	6	-1	3080	-1
30801100	Imp	30800	-1	172	50	308000200	6	-1	3080	-1
30801120	Imp	30800	-1	172	50	308000220	6	-1	3080	-1
30801133	Imp	30800	-1	172	50	308000240	6	-1	3080	-1
30801150	Imp	30800	-1	172	50	308000250	6	-1	3080	-1
30801200	Imp	30800	-1	172	50	308000100	6	-1	3080	-1
30801232	Imp	30800	-1	172	50	308000740	6	-1	3080	-1
30801233	Imp	30800	-1	172	50	308000740	6	-1	3080	-1
30802000	Imp	30800	-1	172	50	308000300	6	-1	3080	-1
30802010	Imp	30800	-1	172	50	308000310	6	-1	3080	-1
30802012	Imp	30800	-1	172	50	308000310	6	-1	3080	-1
30802030	Imp	30800	-1	172	50	308000340	6	-1	3080	-1
30802032	Imp	30800	-1	172	50	308000340	6	-1	3080	-1
30802033	Imp	30800	-1	172	50	308000340	6	-1	3080	-1
30802034	Imp (Leyndell)	30800	-1	172	50	308000340	6	-1	3080	-1
30802035	Imp	30800	-1	172	50	308000340	6	-1	3080	-1
30806000	Imp	30800	-1	172	50	308000400	6	-1	3080	-1
30806007	Imp	30800	-1	172	50	308000410	6	-1	3080	-1
30806012	Imp	30800	-1	172	50	308000410	6	-1	3080	-1
30806020	Imp	30800	-1	172	50	308000420	6	-1	3080	-1
30806030	Imp	30800	-1	172	50	308000440	6	-1	3080	-1
30806032	Imp	30800	-1	172	50	308000440	6	-1	3080	-1
30806033	Imp	30800	-1	172	50	308000440	6	-1	3080	-1
30806034	Imp (Leyndell)	30800	-1	172	50	308000440	6	-1	3080	-1
30806035	Imp	30800	-1	172	50	308000440	6	-1	3080	-1
30806040	Imp	30800	-1	172	50	308000430	6	-1	3080	-1
30806042	Imp	30800	-1	172	50	308000430	6	-1	3080	-1
30806050	Imp	30800	-1	172	50	308000450	6	-1	3080	-1
30806052	Imp	30800	-1	172	50	308000450	6	-1	3080	-1
30807000	Imp	30800	-1	172	50	-1	6	-1	3080	-1
30808000	Imp	30800	-1	172	50	-1	6	-1	3080	-1
31000000	Elemer of the Briar	31000	-1	1507	50	-1	7	-1	-1	-1
31000010	Bell Bearing Hunter (Limgrave)	31000	-1	1507	50	-1	7	-1	-1	-1
31000020	Bell Bearing Hunter	31000	-1	1507	50	-1	7	-1	-1	-1
31000033	Bell Bearing Hunter	31000	-1	1507	50	-1	7	-1	-1	-1
31000042	Bell Bearing Hunter	31000	-1	1507	50	-1	7	-1	-1	-1
31000931	Elemer of the Briar (Shaded Castle)	31000	-1	1507	50	-1	7	-1	-1	-1
31500000	Night's Cavalry	31500	-1	1006	50	-1	6	-1	-1	-1
31500010	Night's Cavalry (Limgrave Boss)	31500	-1	1006	50	-1	6	-1	-1	-1
31500020	Night's Cavalry	31500	-1	1006	50	-1	6	-1	-1	-1
31500032	Night's Cavalry	31500	-1	1006	50	-1	6	-1	-1	-1
31500040	Night's Cavalry	31500	-1	1006	50	-1	6	-1	-1	-1
31500042	Night's Cavalry	31500	-1	1006	50	-1	6	-1	-1	-1
31500050	Night's Cavalry	31500	-1	1006	50	-1	6	-1	-1	-1
31500052	Night's Cavalry (Glaive)	31500	-1	1006	50	-1	6	-1	-1	-1
31501000	Night's Cavalry	31500	-1	1006	50	-1	6	-1	-1	-1
31501012	Night's Cavalry (Weeping Peninsula Boss)	31500	-1	1006	50	-1	6	-1	-1	-1
31501030	Night's Cavalry	31500	-1	1006	50	-1	6	-1	-1	-1
31501040	Night's Cavalry	31500	-1	1006	50	-1	6	-1	-1	-1
31501052	Night's Cavalry (Flail)	31500	-1	1006	50	-1	6	-1	-1	-1
31600000	Funeral Steed	31600	-1	1089	50	-1	6	-1	3150	-1
31600010	Funeral Steed (Limgrave)	31600	-1	1089	50	-1	6	-1	3150	-1
31600012	Funeral Steed (Weeping Peninsula)	31600	-1	1089	50	-1	6	-1	3150	-1
31600020	Funeral Steed	31600	-1	1089	50	-1	6	-1	3150	-1
31600030	Funeral Steed	31600	-1	1089	50	-1	6	-1	3150	-1
31600032	Funeral Steed	31600	-1	1089	50	-1	6	-1	3150	-1
31600040	Funeral Steed	31600	-1	1089	50	-1	6	-1	3150	-1
31600042	Funeral Steed	31600	-1	1089	50	-1	6	-1	3150	-1
31600050	Funeral Steed	31600	-1	1089	50	-1	6	-1	3150	-1
31600052	Funeral Steed	31600	-1	1089	50	-1	6	-1	3150	-1
31700000	Albinauric Archer	31700	-1	487	50	317000000	6	-1	3170	-1
31700052	Albinauric Archer	31700	-1	487	50	317000000	6	-1	3170	-1
31701000	Albinauric Archer	31700	-1	487	50	317000000	6	-1	3170	-1
31701052	Albinauric Archer	31700	-1	487	50	317000000	6	-1	3170	-1
31709000	Latenna the Albinauric	31700	-1	487	50	-1	26	-1	3170	-1
31709020	Latenna the Albinauric	31700	-1	487	50	-1	26	-1	3170	-1
31709052	Latenna the Albinauric	31700	-1	487	50	-1	0	-1	3170	-1
31710000	Phillia, Towering Little Sister	31710	3170	487	50	-1	26	-1	-1	3170
31710052	Phillia, Towering Little Sister	31710	3170	487	50	-1	0	-1	-1	3170
31800000	Albinauric Archer's Wolf	31800	-1	774	50	318000000	6	3181	3170	-1
31800020	Albinauric Archer's Wolf	31800	-1	774	50	318000000	6	3181	3170	-1
31800021	Albinauric Archer's Wolf	31800	-1	774	50	318000000	6	3181	3170	-1
31800052	Albinauric Archer's Wolf	31800	-1	774	50	318000000	6	3180	3170	-1
31809000	Albinauric Archer's Wolf	31800	-1	774	50	318000000	26	3181	3170	-1
31809020	Albinauric Archer's Wolf	31800	-1	774	50	318000000	26	3181	3170	-1
31810000	Red Wolf of Radagon	31810	-1	973	50	318100000	6	3181	3181	-1
31810020	Red Wolf of Radagon	31810	-1	973	50	318100000	6	3181	3181	-1
31810022	Red Wolf of Radagon	31810	-1	973	50	318100000	6	3181	3181	-1
31810052	Red Wolf of Radagon	31810	-1	973	50	318100000	6	3181	3181	-1
31810065	Red Wolf of Radagon	31810	-1	973	50	318100000	6	3181	3181	-1
31811000	Red Wolf of Radagon Sword	31810	-1	973	50	318100000	6	3181	3181	-1
31811024	Red Wolf of Radagon Sword (Archives)	31810	-1	973	50	-1	6	3181	3181	-1
31811032	Red Wolf of the Champion	31810	-1	973	50	-1	6	3181	3181	-1
31811052	Red Wolf of Radagon Sword (Snowfields)	31810	-1	973	50	318100000	6	3181	3181	-1
32000000	Merchant Kalé	32000	-1	1282	50	320000000	26	-1	-1	-1
32000010	Merchant Kalé	32000	-1	1282	50	-1	26	-1	-1	-1
32000012	Merchant Kalé	32000	-1	1282	50	-1	26	-1	-1	-1
32000020	Merchant Kalé	32000	-1	1282	50	320000000	26	-1	-1	-1
32000030	Merchant Kalé	32000	-1	1282	50	320000000	26	-1	-1	-1
32000032	Merchant Kalé	32000	-1	1282	50	320000000	28	-1	-1	-1
32000034	Merchant Kalé	32000	-1	1282	50	320000000	26	-1	-1	-1
32000035	Merchant Kalé	32000	-1	1282	50	320000000	0	-1	-1	-1
32000110	Merchant Kalé	32000	-1	1282	50	-1	26	-1	-1	-1
32000120	Merchant Kalé	32000	-1	1282	50	320000000	26	-1	-1	-1
32000134	Merchant Kalé	32000	-1	1282	50	320000000	26	-1	-1	-1
32000135	Merchant Kalé	32000	-1	1282	50	320000000	26	-1	-1	-1
32000210	Merchant Kalé	32000	-1	1282	50	-1	26	-1	-1	-1
32000220	Merchant Kalé	32000	-1	1282	50	320000000	26	-1	-1	-1
32000234	Merchant Kalé	32000	-1	1282	50	320000000	26	-1	-1	-1
32001010	Merchant Kalé	32000	-1	1282	50	320000000	26	-1	-1	-1
32001110	Nomadic Merchant	32000	-1	1282	50	-1	26	-1	-1	-1
32001210	Nomadic Merchant	32000	-1	1282	50	-1	26	-1	-1	-1
32001310	Nomadic Merchant	32000	-1	1282	50	-1	26	-1	-1	-1
32001412	Nomadic Merchant	32000	-1	1282	50	-1	26	-1	-1	-1
32001520	Nomadic Merchant	32000	-1	1282	50	-1	26	-1	-1	-1
32001612	Isolated Merchant	32000	-1	1282	50	-1	26	-1	-1	-1
32001720	Isolated Merchant	32000	-1	1282	50	-1	26	-1	-1	-1
32001820	Nomadic Merchant	32000	-1	1282	50	-1	26	-1	-1	-1
32001933	Hermit Merchant	32000	-1	1282	50	-1	26	-1	-1	-1
32002030	Nomadic Merchant	32000	-1	1282	50	-1	26	-1	-1	-1
32002132	Nomadic Merchant	32000	-1	1282	50	-1	26	-1	-1	-1
32002240	Nomadic Merchant	32000	-1	1282	50	-1	26	-1	-1	-1
32002340	Nomadic Merchant	32000	-1	1282	50	-1	26	-1	-1	-1
32002542	Isolated Merchant	32000	-1	1282	50	-1	26	-1	-1	-1
32002650	Hermit Merchant	32000	-1	1282	50	-1	26	-1	-1	-1
32002764	Abandoned Merchant	32000	-1	1282	50	-1	26	-1	-1	-1
32002860	Hermit Merchant	32000	-1	1282	50	-1	26	-1	-1	-1
32002968	Imprisoned Merchant	32000	-1	1282	50	-1	26	-1	-1	-1
32003010	Nomadic Merchant	32000	-1	1282	50	-1	26	-1	-1	-1
32008010	Nomadic Merchant	32000	-1	1282	50	320000000	26	-1	-1	-1
32008900	Nomadic Merchant	32000	-1	1282	50	320000000	26	-1	-1	-1
32009000	Merchant	32000	-1	1282	50	320000000	26	-1	-1	-1
32009100	Nomadic Merchant	32000	-1	1282	50	320000000	26	-1	-1	-1
32009200	Nomadic Merchant	32000	-1	1282	50	320000000	26	-1	-1	-1
32009210	Nomadic Merchant	32000	-1	1282	50	-1	26	-1	-1	-1
32009300	Nomadic Merchant	32000	-1	1282	50	320000000	26	-1	-1	-1
32009400	Nomadic Merchant	32000	-1	1282	50	320000000	26	-1	-1	-1
32009500	Nomadic Merchant	32000	-1	1282	50	320000000	26	-1	-1	-1
32009600	Nomadic Merchant	32000	-1	1282	50	320000000	26	-1	-1	-1
32009700	Nomadic Merchant	32000	-1	1282	50	320000000	26	-1	-1	-1
32009800	Nomadic Merchant	32000	-1	1282	50	320000000	26	-1	-1	-1
32009900	Nomadic Merchant	32000	-1	1282	50	-1	27	-1	-1	-1
32009910	Nomadic Merchant	32000	-1	1282	50	-1	27	-1	-1	-1
32010000	Frenzied Nomad	32000	-1	169	50	-1	6	-1	3200	-1
32010035	Frenzied Nomad	32000	-1	169	50	-1	6	-1	3200	-1
32020000	Merchant Kalé	32000	-1	19392	50	-1	26	-1	-1	3200
32020035	Merchant Kalé	32000	-1	19392	50	-1	0	-1	-1	3200
32100000	Nomadic Merchant's Donkey	32100	-1	747	50	321000000	26	3210	3200	-1
32100010	Nomadic Merchant's Donkey	32100	-1	747	50	321000000	26	3210	3200	-1
32100012	Nomadic Merchant's Donkey	32100	-1	747	50	321000000	26	3210	3200	-1
32100030	Nomadic Merchant's Donkey	32100	-1	747	50	321000000	26	3210	3200	-1
32100032	Nomadic Merchant's Donkey	32100	-1	747	50	321000000	26	3210	3200	-1
32100210	Nomadic Merchant's Donkey	32100	-1	747	50	321000000	26	3210	3200	-1
32101010	Nomadic Merchant's Donkey	32100	-1	747	50	321000000	26	3210	3200	-1
32101110	Nomadic Merchant's Donkey	32100	-1	747	50	321000000	26	3210	3200	-1
32101210	Nomadic Merchant's Donkey	32100	-1	747	50	321000000	26	3210	3200	-1
32101310	Nomadic Merchant's Donkey	32100	-1	747	50	321000000	26	3210	3200	-1
32101412	Nomadic Merchant's Donkey	32100	-1	747	50	321000000	26	3210	3200	-1
32101520	Nomadic Merchant's Donkey	32100	-1	747	50	321000000	26	3210	3200	-1
32101612	Nomadic Merchant's Donkey	32100	-1	747	50	321000000	26	3210	3200	-1
32101720	Nomadic Merchant's Donkey	32100	-1	747	50	321000000	26	3210	3200	-1
32101820	Nomadic Merchant's Donkey	32100	-1	747	50	321000000	26	3210	3200	-1
32101933	Nomadic Merchant's Donkey	32100	-1	747	50	321000000	26	3210	3200	-1
32102030	Nomadic Merchant's Donkey	32100	-1	747	50	321000000	26	3210	3200	-1
32102132	Nomadic Merchant's Donkey	32100	-1	747	50	321000000	26	3210	3200	-1
32102240	Nomadic Merchant's Donkey	32100	-1	747	50	321000000	26	3210	3200	-1
32102340	Nomadic Merchant's Donkey	32100	-1	747	50	321000000	26	3210	3200	-1
32102542	Nomadic Merchant's Donkey	32100	-1	747	50	321000000	26	3210	3200	-1
32102650	Nomadic Merchant's Donkey	32100	-1	747	50	321000000	26	3210	3200	-1
32102764	Nomadic Merchant's Donkey (Siofra River)	32100	-1	747	50	321000000	26	3210	3200	-1
32102860	Nomadic Merchant's Donkey (Ainsel River)	32100	-1	747	50	321000000	26	3210	3200	-1
32102968	Nomadic Merchant's Donkey	32100	-1	747	50	321000000	26	3210	3200	-1
32103010	Nomadic Merchant's Donkey	32100	-1	747	50	321000000	26	3210	3200	-1
32108900	Nomadic Merchant's Donkey	32100	-1	747	50	321000000	26	3210	3200	-1
32109000	Nomadic Merchant's Donkey	32100	-1	747	50	321000000	26	3210	3200	-1
32109010	Nomadic Merchant's Donkey	32100	-1	747	50	321000000	26	3210	3200	-1
32109100	Nomadic Merchant's Donkey	32100	-1	747	50	321000000	26	3210	3200	-1
32109200	Nomadic Merchant's Donkey	32100	-1	747	50	321000000	26	3210	3200	-1
32109300	Nomadic Merchant's Donkey	32100	-1	747	50	321000000	26	3210	3200	-1
32109400	Nomadic Merchant's Donkey	32100	-1	747	50	321000000	26	3210	3200	-1
32109500	Nomadic Merchant's Donkey	32100	-1	747	50	321000000	26	3210	3200	-1
32109600	Nomadic Merchant's Donkey	32100	-1	747	50	321000000	26	3210	3200	-1
32109700	Nomadic Merchant's Donkey	32100	-1	747	50	321000000	26	3210	3200	-1
32109800	Nomadic Merchant's Donkey	32100	-1	747	50	321000000	26	3210	3200	-1
32109810	Nomadic Merchant's Donkey	32100	-1	747	50	321000000	26	3210	3200	-1
32109900	Nomadic Merchant's Donkey	32100	-1	747	50	321000000	27	3210	3200	-1
32500000	Draconic Tree Sentinel (Unscaled)	32500	-1	2036	50	325000000	7	3250	-1	-1
32500033	Draconic Tree Sentinel (Capital Outskirts)	32500	-1	2036	50	-1	7	3250	-1	-1
32500070	Draconic Tree Sentinel	32500	-1	2036	50	325000000	7	3250	-1	-1
32500072	Draconic Tree Sentinel (Farum Azula)	32500	-1	2036	50	-1	7	3250	-1	-1
32510000	Tree Sentinel (Unscaled)	32510	-1	1745	50	325100000	7	3251	-1	-1
32510010	Tree Sentinel (Limgrave)	32510	-1	1745	50	-1	7	3251	-1	-1
32510030	Tree Sentinel (Altus Plateau)	32510	-1	1745	50	-1	33	3251	-1	-1
32510034	Tree Sentinel  (Leyndell)	32510	-1	1745	50	-1	7	3251	-1	-1
32510070	Tree Sentinel	32510	-1	1745	50	325100000	7	3251	-1	-1
32511000	Tree Sentinel (Unscaled)	32510	-1	1454	50	325100000	7	3251	-1	-1
32511030	Tree Sentinel - Torch (Altus Plateau)	32510	-1	1454	50	-1	33	3251	-1	-1
32520000	Loretta Tree Sentinel (Unscaled)	32520	-1	1860	50	325200000	7	3252	-1	-1
32520054	Loretta, Knight of the Haligtree	32520	-1	1860	50	-1	7	3252	-1	-1
32520100	Loretta Tree Sentinel (Unscaled)	32520	-1	1860	50	325200000	7	3252	-1	-1
32520921	Royal Knight Loretta	32520	-1	1860	50	-1	7	3252	-1	-1
33000000	Nox Swordstress (Unscaled)	33000	-1	339	200	330000000	6	-1	-1	-1
33000062	Nox Swordstress	33000	-1	339	200	330000000	6	-1	-1	-1
33000820	Nox Swordstress	33000	-1	339	200	330000000	0	-1	-1	-1
33000900	Nox Swordstress	33000	-1	339	200	330000000	26	-1	-1	-1
33000940	Nox Swordstress (Boss)	33000	-1	339	200	-1	6	-1	-1	-1
33001000	Nox Monk (Unscaled)	33100	-1	339	200	325200100	6	-1	-1	-1
33001062	Nox Monk	33100	-1	339	200	325200100	6	-1	-1	-1
33001065	Nox Monk	33100	-1	339	200	325200100	6	-1	-1	-1
33001100	Nox Monk	33100	-1	339	200	325200100	6	-1	-1	-1
33001940	Nox Monk (Boss)	33100	-1	339	200	-1	6	-1	-1	-1
33002000	Nox Nightmaiden	33100	-1	339	200	325200200	6	-1	-1	-1
33002062	Nox Nightmaiden	33100	-1	339	200	325200200	6	-1	-1	-1
33002065	Nox Nightmaiden	33100	-1	339	200	325200200	6	-1	-1	-1
33200000	Silver Tear (Unscaled)	33200	-1	111	300	332000000	6	-1	-1	-1
33200062	Silver Tear	33200	-1	111	300	332000000	6	-1	-1	-1
33200100	Silver Tear	33200	-1	111	300	332000100	6	-1	-1	-1
33200162	Silver Tear	33200	-1	111	300	332000100	6	-1	-1	-1
33200200	Silver Tear	33200	-1	111	300	332000200	6	-1	-1	-1
33200262	Silver Tear	33200	-1	111	300	332000200	6	-1	-1	-1
33200265	Silver Tear	33200	-1	111	300	332000200	6	-1	-1	-1
33201000	Silver Tear (Unscaled)	33200	-1	111	300	-1	6	-1	-1	-1
33201052	Silver Tear	33200	-1	111	300	-1	6	-1	-1	-1
33201062	Silver Tear	33200	-1	111	300	332000600	6	-1	-1	-1
33201065	Silver Tear	33200	-1	111	300	332000600	6	-1	-1	-1
33201100	Silver Tear	33200	-1	111	300	-1	6	-1	-1	-1
33201165	Silver Tear	33200	-1	111	300	332000600	6	-1	-1	-1
33202000	Electrified Silver Tear (Unscaled)	33200	-1	111	300	332000300	6	-1	-1	-1
33202062	Electrified Silver Tear	33200	-1	111	300	332000300	6	-1	-1	-1
33202100	Electrified Silver Tear	33200	-1	111	300	332000400	6	-1	-1	-1
33202200	Electrified Silver Tear	33200	-1	111	300	332000500	6	-1	-1	-1
33202262	Electrified Silver Tear	33200	-1	111	300	332000500	6	-1	-1	-1
33209000	Asimi, Silver Tear	33200	-1	111	300	-1	6	-1	-1	-1
33209010	Asimi, Silver Tear	33200	-1	111	300	-1	6	-1	-1	-1
33300000	Giant Silver Tear (Unscaled)	33300	-1	552	50	333000000	6	-1	3320	-1
33300040	Giant Silver Tear	33300	-1	552	50	333000000	6	-1	3320	-1
33300042	Giant Silver Tear	33300	-1	552	50	333000000	6	-1	3320	-1
33300062	Giant Silver Tear	33300	-1	552	50	333000000	6	-1	3320	-1
33300065	Giant Silver Tear	33300	-1	552	50	333000000	6	-1	3320	-1
33300100	Giant Silver Tear (Unscaled)	33300	-1	552	50	333000100	6	-1	3320	-1
33300162	Giant Silver Tear	33300	-1	552	50	333000100	6	-1	3320	-1
33300262	Giant Silver Tear	33300	-1	552	50	333000000	6	-1	3320	-1
33300600	Giant Silver Tear (Unscaled)	33300	-1	552	50	333000000	6	-1	3320	-1
33300662	Giant Silver Tear	33300	-1	552	50	333062000	6	-1	3320	-1
33300665	Giant Silver Tear	33300	-1	552	50	333065000	6	-1	3320	-1
33300700	Giant Silver Tear (Unscaled)	33300	-1	552	50	333000000	6	-1	3320	-1
33300762	Giant Silver Tear	33300	-1	552	50	333062010	6	-1	3320	-1
33300800	Giant Silver Tear (Unscaled)	33300	-1	552	50	333000000	6	-1	3320	-1
33300862	Giant Silver Tear	33300	-1	552	50	333062020	6	-1	3320	-1
33500000	Crystalian	33500	-1	352	50	335000000	6	-1	-1	-1
33500022	Crystalian	33500	-1	352	50	335000000	6	-1	-1	-1
33500154	Crystalian (Spirit)	33500	-1	352	50	-1	6	-1	-1	-1
33500500	Putrid Crystalian	33500	-1	698	50	335000000	6	-1	-1	-1
33500556	Putrid Crystalian	33500	-1	698	50	335000000	6	-1	-1	-1
33500920	Crystalian (Boss)	33500	-1	352	50	-1	6	-1	-1	-1
33500930	Crystalian (Ringblade)	33500	-1	352	50	-1	6	-1	-1	-1
33500940	Putrid Crystalian (Ringblade)	33500	-1	698	50	-1	6	-1	-1	-1
33501000	Crystalian	33500	-1	352	50	335000100	6	-1	-1	-1
33501020	Crystalian	33500	-1	352	50	335000100	6	-1	-1	-1
33501022	Crystalian	33500	-1	352	50	335000100	6	-1	-1	-1
33501154	Crystalian	33500	-1	352	50	-1	6	-1	-1	-1
33501500	Putrid Crystalian	33500	-1	698	50	335000600	6	-1	-1	-1
33501556	Putrid Crystalian	33500	-1	698	50	335000600	6	-1	-1	-1
33501920	Crystalian (Spear)	33500	-1	352	50	-1	6	-1	-1	-1
33501930	Crystalian (Spear)	33500	-1	352	50	-1	6	-1	-1	-1
33501940	Putrid Crystalian (Spear)	33500	-1	698	50	-1	6	-1	-1	-1
33502000	Crystalian	33500	-1	352	50	335000200	6	-1	-1	-1
33502154	Crystalian	33500	-1	352	50	-1	6	-1	-1	-1
33502500	Putrid Crystalian	33500	-1	698	50	335000700	6	-1	-1	-1
